"outcome2","exposure2","HR"
"Substance use","Exposed to Organic disorders",4.23301201522337
"Substance use","Exposed to Schizophrenia and related",174.526012622038
"Substance use","Exposed to Schizophrenia and related",38.4364681373791
"Substance use","Exposed to Schizophrenia and related",6.28502047629806
"Substance use","Exposed to Schizophrenia and related",28.1631757459371
"Substance use","Exposed to Schizophrenia and related",17.2116055919459
"Substance use","Exposed to Schizophrenia and related",3.93146645481816
"Substance use","Exposed to Schizophrenia and related",11.5225282807144
"Substance use","Exposed to Schizophrenia and related",2.7894713567146
"Substance use","Exposed to Schizophrenia and related",2.59549211933387
"Substance use","Exposed to Schizophrenia and related",9.37654632885862
"Substance use","Exposed to Schizophrenia and related",8.03818410424325
"Substance use","Exposed to Schizophrenia and related",2.68603685727347
"Substance use","Exposed to Schizophrenia and related",3.03987896353846
"Substance use","Exposed to Schizophrenia and related",6.3676424561219
"Substance use","Exposed to Schizophrenia and related",14.8308993755684
"Substance use","Exposed to Schizophrenia and related",4.62140466996279
"Substance use","Exposed to Schizophrenia and related",4.72884222587561
"Substance use","Exposed to Schizophrenia and related",31.8098503100931
"Substance use","Exposed to Schizophrenia and related",150.591564322178
"Substance use","Exposed to Schizophrenia and related",5.78944539328716
"Substance use","Exposed to Schizophrenia and related",26.9800390999945
"Substance use","Exposed to Schizophrenia and related",3.88291787250811
"Substance use","Exposed to Schizophrenia and related",17.6302468850242
"Substance use","Exposed to Schizophrenia and related",2.71416487667396
"Substance use","Exposed to Schizophrenia and related",11.5727650836087
"Substance use","Exposed to Schizophrenia and related",2.62719151343267
"Substance use","Exposed to Schizophrenia and related",9.80127226294723
"Substance use","Exposed to Schizophrenia and related",2.7933522559238
"Substance use","Exposed to Schizophrenia and related",8.67795324847563
"Substance use","Exposed to Schizophrenia and related",3.2077475723982
"Substance use","Exposed to Schizophrenia and related",7.08255274553906
"Substance use","Exposed to Schizophrenia and related",4.32595662111896
"Substance use","Exposed to Schizophrenia and related",14.28740814423
"Substance use","Exposed to Schizophrenia and related",4.39666280612633
"Substance use","Exposed to Schizophrenia and related",21.3931526243189
"Substance use","Exposed to Schizophrenia and related",108.992513894108
"Substance use","Exposed to Schizophrenia and related",5.01237171857019
"Substance use","Exposed to Schizophrenia and related",24.9839820120067
"Substance use","Exposed to Schizophrenia and related",3.793548269575
"Substance use","Exposed to Schizophrenia and related",18.3170313151715
"Substance use","Exposed to Schizophrenia and related",11.6561320761326
"Substance use","Exposed to Schizophrenia and related",2.59301906754903
"Substance use","Exposed to Schizophrenia and related",10.5023695171057
"Substance use","Exposed to Schizophrenia and related",2.67111965245453
"Substance use","Exposed to Schizophrenia and related",9.67092150337606
"Substance use","Exposed to Schizophrenia and related",2.94072014901463
"Substance use","Exposed to Schizophrenia and related",8.13040875773484
"Substance use","Exposed to Schizophrenia and related",3.41660852603064
"Substance use","Exposed to Schizophrenia and related",13.4191460918538
"Substance use","Exposed to Schizophrenia and related",3.90960990313174
"Substance use","Exposed to Schizophrenia and related",3.88973876558996
"Substance use","Exposed to Mood disorders",67.8350416549579
"Substance use","Exposed to Mood disorders",169.285391879022
"Substance use","Exposed to Mood disorders",8.14759262350974
"Substance use","Exposed to Mood disorders",20.2555858508323
"Substance use","Exposed to Mood disorders",14.4085690137921
"Substance use","Exposed to Mood disorders",5.85043197267194
"Substance use","Exposed to Mood disorders",4.12924425035759
"Substance use","Exposed to Mood disorders",9.96730363945934
"Substance use","Exposed to Mood disorders",3.11847936500354
"Substance use","Exposed to Mood disorders",7.43378239606565
"Substance use","Exposed to Mood disorders",2.7212175259756
"Substance use","Exposed to Mood disorders",6.61207088129249
"Substance use","Exposed to Mood disorders",2.40401976895948
"Substance use","Exposed to Mood disorders",5.2934346108502
"Substance use","Exposed to Mood disorders",17.7060377990064
"Substance use","Exposed to Mood disorders",7.46019684054799
"Substance use","Exposed to Mood disorders",7.40289248359926
"Substance use","Exposed to Mood disorders",60.4850362661024
"Substance use","Exposed to Mood disorders",149.844771260889
"Substance use","Exposed to Mood disorders",8.4624404391172
"Substance use","Exposed to Mood disorders",20.8377886414465
"Substance use","Exposed to Mood disorders",14.6844586525845
"Substance use","Exposed to Mood disorders",6.01316781280031
"Substance use","Exposed to Mood disorders",10.8963884557839
"Substance use","Exposed to Mood disorders",4.55028013864256
"Substance use","Exposed to Mood disorders",8.36628216467288
"Substance use","Exposed to Mood disorders",3.54155572165019
"Substance use","Exposed to Mood disorders",3.30823594436395
"Substance use","Exposed to Mood disorders",7.92968014477205
"Substance use","Exposed to Mood disorders",3.32533027499366
"Substance use","Exposed to Mood disorders",7.15899709048242
"Substance use","Exposed to Mood disorders",17.2791280148661
"Substance use","Exposed to Mood disorders",7.36225005489436
"Substance use","Exposed to Mood disorders",7.31940104374205
"Substance use","Exposed to Mood disorders",127.818130745595
"Substance use","Exposed to Mood disorders",52.1027379915812
"Substance use","Exposed to Mood disorders",21.4750350500135
"Substance use","Exposed to Mood disorders",8.82803629732806
"Substance use","Exposed to Mood disorders",14.9809186303915
"Substance use","Exposed to Mood disorders",6.20082222379902
"Substance use","Exposed to Mood disorders",5.01011114759806
"Substance use","Exposed to Mood disorders",11.8791848944223
"Substance use","Exposed to Mood disorders",3.99298431520304
"Substance use","Exposed to Mood disorders",9.33380727796678
"Substance use","Exposed to Mood disorders",9.27953743324238
"Substance use","Exposed to Mood disorders",3.929514573269
"Substance use","Exposed to Mood disorders",4.22930425158833
"Substance use","Exposed to Mood disorders",8.90321635806847
"Substance use","Exposed to Mood disorders",16.7497846253442
"Substance use","Exposed to Mood disorders",7.21616825916318
"Substance use","Exposed to Mood disorders",7.2411924798754
"Substance use","Exposed to Neurotic disorders",154.287508475005
"Substance use","Exposed to Neurotic disorders",77.3707575673162
"Substance use","Exposed to Neurotic disorders",9.40104449883243
"Substance use","Exposed to Neurotic disorders",18.6263752413231
"Substance use","Exposed to Neurotic disorders",6.769908694139
"Substance use","Exposed to Neurotic disorders",13.225920786384
"Substance use","Exposed to Neurotic disorders",5.16043356402757
"Substance use","Exposed to Neurotic disorders",9.77090605265593
"Substance use","Exposed to Neurotic disorders",7.37858584254854
"Substance use","Exposed to Neurotic disorders",4.18330623834891
"Substance use","Exposed to Neurotic disorders",5.99204646086033
"Substance use","Exposed to Neurotic disorders",3.61068534288177
"Substance use","Exposed to Neurotic disorders",5.24131593794553
"Substance use","Exposed to Neurotic disorders",3.61253412586442
"Substance use","Exposed to Neurotic disorders",15.2779696713795
"Substance use","Exposed to Neurotic disorders",8.53919891895833
"Substance use","Exposed to Neurotic disorders",8.49016130878796
"Substance use","Exposed to Neurotic disorders",69.1000946136074
"Substance use","Exposed to Neurotic disorders",139.02489252348
"Substance use","Exposed to Neurotic disorders",18.9014341473696
"Substance use","Exposed to Neurotic disorders",9.47550833820936
"Substance use","Exposed to Neurotic disorders",14.455841660108
"Substance use","Exposed to Neurotic disorders",7.35346698022488
"Substance use","Exposed to Neurotic disorders",10.8996927416681
"Substance use","Exposed to Neurotic disorders",5.7431756128157
"Substance use","Exposed to Neurotic disorders",4.71081344942265
"Substance use","Exposed to Neurotic disorders",8.36508754487765
"Substance use","Exposed to Neurotic disorders",7.15670657791502
"Substance use","Exposed to Neurotic disorders",4.2611202704771
"Substance use","Exposed to Neurotic disorders",4.68359651075474
"Substance use","Exposed to Neurotic disorders",6.81795245337207
"Substance use","Exposed to Neurotic disorders",15.2255813991022
"Substance use","Exposed to Neurotic disorders",8.48692123262427
"Substance use","Exposed to Neurotic disorders",8.43693591968025
"Substance use","Exposed to Neurotic disorders",58.6186379635491
"Substance use","Exposed to Neurotic disorders",119.547023970779
"Substance use","Exposed to Neurotic disorders",9.60186163513273
"Substance use","Exposed to Neurotic disorders",19.3600061594154
"Substance use","Exposed to Neurotic disorders",16.0878221888396
"Substance use","Exposed to Neurotic disorders",8.10283742726389
"Substance use","Exposed to Neurotic disorders",12.3318679246925
"Substance use","Exposed to Neurotic disorders",6.46418279662633
"Substance use","Exposed to Neurotic disorders",5.34695532083329
"Substance use","Exposed to Neurotic disorders",9.59276530210812
"Substance use","Exposed to Neurotic disorders",8.54855446300015
"Substance use","Exposed to Neurotic disorders",5.01005453366196
"Substance use","Exposed to Neurotic disorders",5.73864718214017
"Substance use","Exposed to Neurotic disorders",8.3991482340539
"Substance use","Exposed to Neurotic disorders",15.1496480399644
"Substance use","Exposed to Neurotic disorders",8.35994794163443
"Substance use","Exposed to Neurotic disorders",8.4112205983555
"Substance use","Exposed to Eating disorders",33.7529290425926
"Substance use","Exposed to Eating disorders",9.23968412995994
"Substance use","Exposed to Eating disorders",11.5269272692527
"Substance use","Exposed to Eating disorders",3.27819150529946
"Substance use","Exposed to Eating disorders",2.84288874799923
"Substance use","Exposed to Eating disorders",1.02403044743652
"Substance use","Exposed to Eating disorders",1.42662968662543
"Substance use","Exposed to Eating disorders",3.18510864531114
"Substance use","Exposed to Eating disorders",4.49897233186928
"Substance use","Exposed to Eating disorders",2.30046259276304
"Substance use","Exposed to Eating disorders",2.23591558075883
"Substance use","Exposed to Eating disorders",3.54828504199021
"Substance use","Exposed to Eating disorders",4.6315949943733
"Substance use","Exposed to Eating disorders",1.82563631131568
"Substance use","Exposed to Eating disorders",1.92558304037825
"Substance use","Exposed to Eating disorders",28.4853693693166
"Substance use","Exposed to Eating disorders",10.8027712668852
