outcome;outcome2;exposure;exposure2;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;HR;CI_left;CI_right
D00;Organic disorders;expo_D30;Exposed to Mood disorders;sex_time_after_expo_5;women;1892117;23953260.4525129;41002;54859;197483.773583353;1059;3.53850846221361;3.32905645305505;3.76113842277047
D00;Organic disorders;expo_D30;Exposed to Mood disorders;sex_time_after_expo_6;women;1892117;23953260.4525129;41002;41417;141698.442810091;697;3.34996031668117;3.10828307032434;3.61042860944053
D00;Organic disorders;expo_D30;Exposed to Mood disorders;sex_adjusted_time_after_expo_6;women;1892117;23953260.4525129;41002;41417;141698.442810091;697;2.43508189886563;2.2585048737398;2.62546427201829
D00;Organic disorders;expo_D30;Exposed to Mood disorders;sex_adjusted_time_after_expo_7;women;1892117;23953260.4525129;41002;42846;347553.350595105;2615;2.32935715414091;2.23772594405482;2.42474051210917
D00;Organic disorders;expo_D30;Exposed to Mood disorders;sex_time_after_expo_7;women;1892117;23953260.4525129;41002;42846;347553.350595105;2615;3.01242860816042;2.89560813822151;3.13396208536597
D00;Organic disorders;expo_D30;Exposed to Mood disorders;sex_basic_confounders;women;1892117;23953260.4525129;41002;106917;913892.558872909;8817;5.01791144339727;4.90373912931452;5.13474199784708
D00;Organic disorders;expo_D30;Exposed to Mood disorders;sex_kessler_prev_interactions;women;1892117;23953260.4525129;41002;106917;913892.558872909;8817;3.85643854179428;3.7651324890898;3.94995880483124
D00;Organic disorders;expo_D30;Exposed to Mood disorders;sex_kessler_prev;women;1892117;23953260.4525129;41002;106917;913892.558872909;8817;3.86968341969808;3.77821010082613;3.96337137667702
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_1;men;1827282;22823760.2617279;31916;38798;18130.6146628111;770;60.2156027122666;56.0550976489817;64.6849075655368
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_1;men;1827282;22823760.2617279;31916;38798;18130.6146628111;770;31.3216765693121;29.136502411269;33.6707340251369
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_2;men;1827282;22823760.2617279;31916;37576;17904.141103376;142;6.12062000867567;5.18845470296633;7.2202594867376
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_2;men;1827282;22823760.2617279;31916;37576;17904.141103376;142;11.7921151441714;9.9994694732792;13.9061357149976
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_3;men;1827282;22823760.2617279;31916;38785;35377.080417696;202;4.58472671597158;3.99052614078058;5.26740542940834
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_3;men;1827282;22823760.2617279;31916;38785;35377.080417696;202;8.83524733246931;7.6931524570888;10.1468930794393
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_4;men;1827282;22823760.2617279;31916;43692;101157.165686055;422;3.54956620412622;3.22229332216846;3.91007862344332
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_4;men;1827282;22823760.2617279;31916;43692;101157.165686055;422;6.91098932175817;6.2772478512865;7.60871237474985
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_5;men;1827282;22823760.2617279;31916;41284;147951.462736732;483;5.88106342411695;5.37457988727684;6.43527637952935
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_5;men;1827282;22823760.2617279;31916;41284;147951.462736732;483;3.00047797206784;2.7404018966634;3.28523639975066
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_6;men;1827282;22823760.2617279;31916;32310;111262.018549293;321;5.13502031728122;4.59954381553117;5.73283671520928
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_6;men;1827282;22823760.2617279;31916;32310;111262.018549293;321;2.71487135715508;2.43060032764346;3.03238932459414
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_7;men;1827282;22823760.2617279;31916;29369;224316.979467027;738;3.02291198422603;2.80999674814639;3.2519599428025
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_7;men;1827282;22823760.2617279;31916;29369;224316.979467027;738;2.01304250160682;1.87036719627418;2.16660136113796
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_basic_confounders;men;1827282;22823760.2617279;31916;78052;656099.46262299;3078;6.1776973194162;5.95225990317342;6.41167301010751
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_kessler_prev;men;1827282;22823760.2617279;31916;78052;656099.46262299;3078;3.57716254158249;3.44279469168978;3.71677459587937
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_kessler_prev_interactions;men;1827282;22823760.2617279;31916;78052;656099.46262299;3078;3.59707350647665;3.46198821335659;3.73742976971351
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_1;persons;3706235;46585539.0399356;77015;89208;41822.3446520223;1636;24.0098076750721;22.8399301533341;25.2396071583344
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_1;persons;3706235;46585539.0399356;77015;89208;41822.3446520223;1636;44.9164950349765;42.7651553085265;47.1760598476025
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_2;persons;3706235;46585539.0399356;77015;87270;41590.0146867281;295;8.427860973348;7.51691781955213;9.44919743586
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_2;persons;3706235;46585539.0399356;77015;87270;41590.0146867281;295;4.47767572314726;3.99218195968521;5.02221093230011
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_3;persons;3706235;46585539.0399356;77015;90706;82820.2446440604;439;6.51475106284814;5.93094831471456;7.15601943547261
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_3;persons;3706235;46585539.0399356;77015;90706;82820.2446440604;439;3.46408386202966;3.15221930103936;3.80680271807793
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_4;persons;3706235;46585539.0399356;77015;105538;244511.946979565;994;5.31553943718816;4.99246504027702;5.65952075384684
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_4;persons;3706235;46585539.0399356;77015;105538;244511.946979565;994;2.83226713864389;2.65836297923695;3.01754771913976
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_5;persons;3706235;46585539.0399356;77015;103652;378097.307133768;1146;2.28646665366199;2.15506149006427;2.42588426474659
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_5;persons;3706235;46585539.0399356;77015;103652;378097.307133768;1146;4.2637182149251;4.02134966969048;4.52069442090653
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_6;persons;3706235;46585539.0399356;77015;85753;299822.124410511;807;3.8326911247806;3.57514770228805;4.10878723935542
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_6;persons;3706235;46585539.0399356;77015;85753;299822.124410511;807;2.13701451810712;1.99237406708115;2.29215543710177
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;adjusted_time_after_expo_7;persons;3706235;46585539.0399356;77015;85038;672809.71329441;2481;1.85707540989895;1.78302288971413;1.93420347991398
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;time_after_expo_7;persons;3706235;46585539.0399356;77015;85038;672809.71329441;2481;2.60918188976271;2.50657572925376;2.71598821229012
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;basic_confounders;persons;3706235;46585539.0399356;77015;197284;1761473.69580107;7798;4.44345532440292;4.34010474775011;4.5492669802958
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;kessler_prev;persons;3706235;46585539.0399356;77015;197284;1761473.69580107;7798;2.74722277119267;2.68013288572673;2.81599207067416
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;kessler_prev_interactions;persons;3706235;46585539.0399356;77015;197284;1761473.69580107;7798;2.75498390367058;2.68769932126362;2.82395290627807
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_1;women;1878953;23761778.7782078;45099;50410;23691.7299892113;866;19.8888445664592;18.5827352961321;21.2867552534694
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_1;women;1878953;23761778.7782078;45099;50410;23691.7299892113;866;36.5567811585238;34.1775456000674;39.1016448141192
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_2;women;1878953;23761778.7782078;45099;49694;23685.8735833521;153;3.58489254463552;3.0578407122166;4.2027874458076
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_2;women;1878953;23761778.7782078;45099;49694;23685.8735833521;153;6.64677516863236;5.67109301700903;7.79031837598889
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_3;women;1878953;23761778.7782078;45099;51921;47443.1642263644;237;5.30902764084141;4.67264181963228;6.03208539819904
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_3;women;1878953;23761778.7782078;45099;51921;47443.1642263644;237;2.86692922352779;2.52244163276959;3.25846317549599
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_4;women;1878953;23761778.7782078;45099;61846;143354.78129351;572;4.52790835012835;4.1691940488387;4.91748615847533
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_4;women;1878953;23761778.7782078;45099;61846;143354.78129351;572;2.46434947992777;2.2680030233011;2.67769411981689
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_5;women;1878953;23761778.7782078;45099;62368;230145.844397036;663;1.94811938640902;1.80328047453317;2.10459171343556
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_5;women;1878953;23761778.7782078;45099;62368;230145.844397036;663;3.53841398529894;3.27691991064592;3.82077495720401
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_6;women;1878953;23761778.7782078;45099;53443;188560.105861218;486;3.26903161876407;2.98916733994044;3.57509851713159
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_6;women;1878953;23761778.7782078;45099;53443;188560.105861218;486;1.87343748375018;1.7124172290669;2.04959862932044
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_adjusted_time_after_expo_7;women;1878953;23761778.7782078;45099;55669;448492.733827384;1743;1.79066122306102;1.70616021729733;1.87934731056714
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_time_after_expo_7;women;1878953;23761778.7782078;45099;55669;448492.733827384;1743;2.44774849401727;2.333246698153;2.56786935333786
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_basic_confounders;women;1878953;23761778.7782078;45099;119232;1105374.23317808;4720;3.72930578607444;3.61875728313249;3.84323140733258
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_kessler_prev_interactions;women;1878953;23761778.7782078;45099;119232;1105374.23317808;4720;2.38503054169393;2.31232591338283;2.4600211639245
D00;Organic disorders;expo_D41;Exposed to Neurotic disorders;sex_kessler_prev;women;1878953;23761778.7782078;45099;119232;1105374.23317808;4720;2.38165722882219;2.30907507314337;2.45652089079946
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_time_after_expo_1;men;1867783;23476685.0213435;34986;130;58.2933284638573;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_adjusted_time_after_expo_1;men;1867783;23476685.0213435;34986;130;58.2933284638573;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_time_after_expo_2;men;1867783;23476685.0213435;34986;128;59.6092671607159;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_adjusted_time_after_expo_2;men;1867783;23476685.0213435;34986;128;59.6092671607159;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_time_after_expo_3;men;1867783;23476685.0213435;34986;128;116.49058312748;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_adjusted_time_after_expo_3;men;1867783;23476685.0213435;34986;128;116.49058312748;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_time_after_expo_4;men;1867783;23476685.0213435;34986;160;349.324605135116;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_adjusted_time_after_expo_4;men;1867783;23476685.0213435;34986;160;349.324605135116;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_adjusted_time_after_expo_5;men;1867783;23476685.0213435;34986;170;555.76734785538;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_time_after_expo_5;men;1867783;23476685.0213435;34986;170;555.76734785538;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_time_after_expo_6;men;1867783;23476685.0213435;34986;157;512.821131821246;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_adjusted_time_after_expo_6;men;1867783;23476685.0213435;34986;157;512.821131821246;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_adjusted_time_after_expo_7;men;1867783;23476685.0213435;34986;209;1522.39674376825;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_time_after_expo_7;men;1867783;23476685.0213435;34986;209;1522.39674376825;;;;
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_basic_confounders;men;1867783;23476685.0213435;34986;422;3174.70300733205;8;7.18276567214766;3.59110677187373;14.3666356859848
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_kessler_prev_interactions;men;1867783;23476685.0213435;34986;422;3174.70300733205;8;2.59736261149129;1.29485015348888;5.21009517386659
D00;Organic disorders;expo_D51;Exposed to Eating disorders;sex_kessler_prev;men;1867783;23476685.0213435;34986;422;3174.70300733205;8;2.92761090607704;1.46289313291546;5.85887336848725
D00;Organic disorders;expo_D51;Exposed to Eating disorders;time_after_expo_1;persons;3811033;48283400.5084518;84723;1839;864.728265558;10;33.1522238882456;17.8314059243409;61.6367522224407
D00;Organic disorders;expo_D51;Exposed to Eating disorders;adjusted_time_after_expo_1;persons;3811033;48283400.5084518;84723;1839;864.728265558;10;11.3269597187838;6.08706933903723;21.0774691932857
D00;Organic disorders;expo_D51;Exposed to Eating disorders;time_after_expo_2;persons;3811033;48283400.5084518;84723;1875;881.235796092522;4;13.3800621542573;5.02058496641735;35.6584072273034
D00;Organic disorders;expo_D51;Exposed to Eating disorders;adjusted_time_after_expo_2;persons;3811033;48283400.5084518;84723;1875;881.235796092522;4;4.58081486306318;1.71801542065199;12.2140142384153
D00;Organic disorders;expo_D51;Exposed to Eating disorders;time_after_expo_3;persons;3811033;48283400.5084518;84723;2026;1800.60295680815;3;5.00014493993022;1.61231889040577;15.5065164646292
D00;Organic disorders;expo_D51;Exposed to Eating disorders;adjusted_time_after_expo_3;persons;3811033;48283400.5084518;84723;2026;1800.60295680815;3;1.75985721866383;0.567318067115878;5.45919054866022
